N_unmapped	64088	64088	64088
N_multimapping	2458893	2458893	2458893
N_noFeature	1988573	15845545	16152105
N_ambiguous	2294998	658702	582400
DDX11L1	0	0	0
WASH7P	0	0	0
MIR6859-1	0	0	0
MIR1302-2HG	0	0	0
MIR1302-2	0	0	0
FAM138A	0	0	0
OR4G4P	0	0	0
OR4G11P	0	0	0
OR4F5	0	0	0
AL627309.1	0	0	0
AL627309.3	0	0	0
CICP27	0	0	0
AL627309.6	4	0	4
AL627309.7	1	0	1
AL627309.2	0	0	0
AL627309.5	3	1	2
RNU6-1100P	0	0	0
AL627309.4	0	0	0
FO538757.2	1	1	0
FO538757.1	12	1	11
MIR6859-2	0	0	0
AP006222.1	2	0	2
RPL23AP24	0	0	0
AL732372.1	0	0	0
AL732372.2	2	1	1
WBP1LP7	0	0	0
OR4F29	0	0	0
CICP7	0	0	0
AL732372.3	0	0	0
RF00026	1	0	1
AL669831.3	3	4	3
AC114498.1	0	0	0
MTND1P23	0	0	0
MTND2P28	84	72	12
MTCO1P12	15	9	7
MIR6723	0	1	0
MTCO2P12	1	0	1
MTATP8P1	0	0	0
MTATP6P1	1318	713	605
MTCO3P12	0	0	0
WBP1LP6	0	0	0
OR4F16	0	0	0
CICP3	0	0	0
AL669831.1	6	4	2
RNU6-1199P	0	0	0
AL669831.2	0	0	0
AL669831.5	2	1	1
AL669831.7	0	0	0
AL669831.4	13	8	6
FAM87B	5	2	4
LINC01128	170	84	98
LINC00115	33	17	24
FAM41C	0	0	0
TUBB8P11	0	0	0
AL669831.6	0	0	0
AL645608.6	0	0	0
AL645608.2	0	0	0
AL645608.4	0	0	0
LINC02593	0	0	0
SAMD11	0	156	85
NOC2L	2767	1474	1534
KLHL17	289	106	183
PLEKHN1	127	60	72
PERM1	1	5	1
AL645608.7	0	0	0
HES4	29	16	13
ISG15	15531	8448	7083
AL645608.3	0	0	0
AL645608.1	5	5	0
AGRN	4	2	2
AL645608.5	0	0	0
AL390719.1	222	118	143
AL645608.8	1	20	20
RNF223	0	0	0
C1orf159	429	213	216
AL390719.3	4	2	2
LINC01342	0	0	0
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
AL390719.2	0	0	0
TTLL10-AS1	0	0	0
TTLL10	9	5	4
TNFRSF18	33114	16413	16701
TNFRSF4	24601	10437	14165
SDF4	5682	2789	2893
B3GALT6	77	37	40
C1QTNF12	5	0	5
AL162741.1	10	7	3
UBE2J2	1663	819	844
LINC01786	0	0	0
SCNN1D	15	4	11
ACAP3	309	196	172
MIR6726	0	0	0
PUSL1	233	226	179
INTS11	2787	1408	1492
MIR6727	0	0	0
AL139287.1	6	4	2
CPTP	106	48	58
TAS1R3	5	1	4
DVL1	39	18	21
MIR6808	0	0	0
MXRA8	0	0	0
AURKAIP1	4444	2180	2264
NDUFB4P8	0	0	0
CCNL2	8818	4425	4393
AL391244.1	364	515	269
MRPL20	2240	1372	1288
RN7SL657P	0	0	0
AL391244.3	0	0	0
ANKRD65	0	0	0
AL391244.2	0	0	0
TMEM88B	0	0	0
LINC01770	0	0	0
VWA1	2	0	2
ATAD3C	31	23	9
ATAD3B	702	349	353
AL645728.2	0	0	0
ATAD3A	450	190	260
TMEM240	0	0	0
SSU72	4675	2323	2352
AL645728.1	25	13	12
AL691432.3	0	0	0
FNDC10	1	0	1
AL691432.2	90	39	55
MIB2	402	185	221
MMP23B	0	0	0
CDK11B	307	152	155
FO704657.1	0	3	10
SLC35E2B	363	204	172
AL691432.1	14	7	7
MMP23A	0	0	0
CDK11A	64	51	13
AL031282.2	58	53	38
AL031282.1	1	31	25
SLC35E2A	186	97	111
NADK	1135	588	547
GNB1	7304	3479	3825
AL109917.1	4	2	2
CALML6	0	0	0
TMEM52	0	0	0
CFAP74	0	0	0
AL391845.2	0	0	0
GABRD	0	0	0
AL391845.1	0	0	0
PRKCZ	892	698	720
AL590822.2	0	55	55
PRKCZ-AS1	21	8	14
FAAP20	802	655	563
AL590822.1	0	0	1
SKI	56	29	27
MORN1	63	35	28
AL589739.1	0	0	0
AL513477.1	1	0	1
AL513477.2	0	0	0
RER1	4619	2525	2420
PEX10	238	310	254
PLCH2	29	13	16
AL139246.1	0	0	0
AL139246.4	0	0	0
PANK4	2619	1339	1280
HES5	0	0	0
AL139246.5	15	6	9
TNFRSF14-AS1	238	288	429
