N_unmapped	48922	48922	48922
N_multimapping	1511730	1511730	1511730
N_noFeature	801106	10195279	10352960
N_ambiguous	1958251	557321	490392
DDX11L1	0	0	0
WASH7P	0	0	0
MIR6859-1	0	0	0
MIR1302-2HG	0	0	0
MIR1302-2	0	0	0
FAM138A	0	0	0
OR4G4P	0	0	0
OR4G11P	0	0	0
OR4F5	0	0	0
AL627309.1	0	0	0
AL627309.3	0	0	0
CICP27	0	0	0
AL627309.6	9	4	5
AL627309.7	3	0	3
AL627309.2	0	0	0
AL627309.5	0	0	0
RNU6-1100P	0	0	0
AL627309.4	0	0	0
FO538757.2	0	0	0
FO538757.1	1	1	0
MIR6859-2	0	0	0
AP006222.1	3	3	0
RPL23AP24	0	0	0
AL732372.1	0	0	0
AL732372.2	0	0	0
WBP1LP7	0	0	0
OR4F29	0	0	0
CICP7	0	0	0
AL732372.3	0	0	0
RF00026	0	0	0
AL669831.3	0	0	8
AC114498.1	0	0	0
MTND1P23	0	0	0
MTND2P28	391	332	59
MTCO1P12	3	1	3
MIR6723	0	1	0
MTCO2P12	0	1	0
MTATP8P1	0	0	0
MTATP6P1	559	317	242
MTCO3P12	1	1	0
WBP1LP6	0	0	0
OR4F16	0	0	0
CICP3	0	0	0
AL669831.1	5	4	1
RNU6-1199P	0	0	0
AL669831.2	0	0	0
AL669831.5	12	9	3
AL669831.7	0	0	0
AL669831.4	6	4	6
FAM87B	10	8	7
LINC01128	110	64	58
LINC00115	13	10	9
FAM41C	0	0	0
TUBB8P11	0	0	0
AL669831.6	0	0	0
AL645608.6	0	0	0
AL645608.2	0	0	0
AL645608.4	0	0	0
LINC02593	0	0	0
SAMD11	2	140	84
NOC2L	1780	960	1042
KLHL17	204	82	122
PLEKHN1	146	66	87
PERM1	11	12	6
AL645608.7	0	0	0
HES4	1769	892	877
ISG15	5350	2931	2419
AL645608.3	0	0	0
AL645608.1	0	0	0
AGRN	22	12	10
AL645608.5	0	0	0
AL390719.1	611	359	335
AL645608.8	7	39	51
RNF223	1	1	0
C1orf159	320	159	161
AL390719.3	0	0	0
LINC01342	0	0	0
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
AL390719.2	0	0	0
TTLL10-AS1	0	0	0
TTLL10	1	0	1
TNFRSF18	53395	26403	26992
TNFRSF4	46223	19519	26704
SDF4	8625	4228	4397
B3GALT6	1420	717	703
C1QTNF12	19	9	10
AL162741.1	1	1	0
UBE2J2	1715	895	820
LINC01786	0	0	0
SCNN1D	13	5	8
ACAP3	206	184	175
MIR6726	0	0	0
PUSL1	508	447	363
INTS11	2653	1310	1492
MIR6727	0	0	0
AL139287.1	2	1	1
CPTP	539	252	287
TAS1R3	0	1	1
DVL1	117	65	54
MIR6808	0	0	0
MXRA8	6	2	4
AURKAIP1	4958	2500	2458
NDUFB4P8	0	0	0
CCNL2	1934	1021	913
AL391244.1	474	719	346
MRPL20	3138	1859	1870
RN7SL657P	0	0	0
AL391244.3	0	0	0
ANKRD65	29	18	12
AL391244.2	0	1	0
TMEM88B	0	0	0
LINC01770	0	0	0
VWA1	8	7	1
ATAD3C	30	14	16
ATAD3B	584	296	288
AL645728.2	0	0	0
ATAD3A	579	237	342
TMEM240	0	0	0
SSU72	5963	2973	2990
AL645728.1	20	8	12
AL691432.3	0	0	0
FNDC10	19	11	8
AL691432.2	43	20	39
MIB2	381	177	220
MMP23B	0	0	0
CDK11B	495	282	213
FO704657.1	0	9	7
SLC35E2B	251	145	122
AL691432.1	0	0	0
MMP23A	0	0	0
CDK11A	63	60	3
AL031282.2	13	8	7
AL031282.1	2	1	3
SLC35E2A	60	30	30
NADK	785	390	395
GNB1	4086	2046	2040
AL109917.1	1	1	0
CALML6	0	0	0
TMEM52	1	1	0
CFAP74	1	1	0
AL391845.2	0	0	0
GABRD	0	0	0
AL391845.1	0	0	0
PRKCZ	795	637	671
AL590822.2	2	43	40
PRKCZ-AS1	0	0	0
FAAP20	1322	895	859
AL590822.1	0	0	0
SKI	35	20	15
MORN1	50	28	22
AL589739.1	2	0	2
AL513477.1	1	0	1
AL513477.2	1	0	1
RER1	5802	3036	3058
PEX10	199	261	230
PLCH2	38	21	17
AL139246.1	0	0	0
AL139246.4	0	0	0
PANK4	1348	667	681
HES5	0	0	0
AL139246.5	172	82	90
TNFRSF14-AS1	127	173	351
