N_unmapped	80254	80254	80254
N_multimapping	1921543	1921543	1921543
N_noFeature	2904440	14571489	14862052
N_ambiguous	1861716	536798	474722
DDX11L1	0	0	0
WASH7P	0	0	0
MIR6859-1	0	0	0
MIR1302-2HG	0	0	0
MIR1302-2	0	0	0
FAM138A	0	0	0
OR4G4P	0	0	0
OR4G11P	0	0	0
OR4F5	0	0	0
AL627309.1	0	0	0
AL627309.3	0	0	0
CICP27	0	0	0
AL627309.6	0	0	0
AL627309.7	0	0	0
AL627309.2	0	0	0
AL627309.5	5	0	5
RNU6-1100P	0	0	0
AL627309.4	0	0	0
FO538757.2	0	0	0
FO538757.1	5	3	2
MIR6859-2	0	0	0
AP006222.1	44	28	16
RPL23AP24	0	0	0
AL732372.1	0	0	0
AL732372.2	1	0	1
WBP1LP7	0	0	0
OR4F29	0	0	0
CICP7	0	0	0
AL732372.3	0	0	0
RF00026	2	0	2
AL669831.3	7	3	15
AC114498.1	0	0	0
MTND1P23	1	0	1
MTND2P28	142	122	20
MTCO1P12	18	5	14
MIR6723	0	0	0
MTCO2P12	9	7	2
MTATP8P1	0	0	0
MTATP6P1	1924	1073	851
MTCO3P12	2	2	0
WBP1LP6	0	0	0
OR4F16	0	0	0
CICP3	0	0	0
AL669831.1	17	13	4
RNU6-1199P	0	0	0
AL669831.2	0	0	0
AL669831.5	14	7	7
AL669831.7	0	0	0
AL669831.4	32	19	25
FAM87B	8	14	11
LINC01128	186	95	109
LINC00115	55	29	39
FAM41C	0	0	0
TUBB8P11	0	0	0
AL669831.6	0	0	0
AL645608.6	0	0	0
AL645608.2	0	0	0
AL645608.4	0	0	0
LINC02593	0	0	0
SAMD11	0	82	54
NOC2L	1473	793	816
KLHL17	121	60	61
PLEKHN1	40	19	25
PERM1	2	3	3
AL645608.7	0	0	0
HES4	29	13	16
ISG15	5542	2926	2616
AL645608.3	0	0	0
AL645608.1	2	1	1
AGRN	8	5	3
AL645608.5	0	0	0
AL390719.1	167	85	111
AL645608.8	4	12	21
RNF223	0	0	0
C1orf159	64	35	29
AL390719.3	2	2	0
LINC01342	0	0	0
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
AL390719.2	0	0	0
TTLL10-AS1	0	0	0
TTLL10	2	1	1
TNFRSF18	8298	4110	4188
TNFRSF4	8510	3695	4815
SDF4	3171	1609	1562
B3GALT6	14	4	10
C1QTNF12	5	1	4
AL162741.1	12	4	8
UBE2J2	1356	650	706
LINC01786	1	0	1
SCNN1D	2	1	1
ACAP3	21	34	20
MIR6726	0	0	0
PUSL1	102	153	76
INTS11	1715	851	958
MIR6727	0	0	0
AL139287.1	1	1	0
CPTP	17	7	10
TAS1R3	2	3	1
DVL1	14	8	8
MIR6808	0	0	0
MXRA8	1	0	1
AURKAIP1	3482	1739	1743
NDUFB4P8	0	0	0
CCNL2	17386	8862	8524
AL391244.1	346	459	240
MRPL20	1978	1204	1127
RN7SL657P	0	0	0
AL391244.3	1	1	0
ANKRD65	2	0	2
AL391244.2	0	0	0
TMEM88B	0	0	0
LINC01770	0	0	0
VWA1	2	2	0
ATAD3C	16	10	6
ATAD3B	143	75	68
AL645728.2	1	1	0
ATAD3A	225	111	114
TMEM240	0	0	0
SSU72	6419	3221	3198
AL645728.1	45	27	18
AL691432.3	0	0	0
FNDC10	2	2	0
AL691432.2	185	93	102
MIB2	338	161	187
MMP23B	0	0	0
CDK11B	277	132	145
FO704657.1	0	9	10
SLC35E2B	134	91	62
AL691432.1	18	5	13
MMP23A	0	0	0
CDK11A	128	99	29
AL031282.2	28	17	25
AL031282.1	3	14	7
SLC35E2A	156	93	67
NADK	432	232	200
GNB1	2905	1422	1483
AL109917.1	10	9	1
CALML6	0	0	0
TMEM52	1	0	1
CFAP74	1	0	1
AL391845.2	0	0	0
GABRD	0	0	0
AL391845.1	0	0	0
PRKCZ	603	461	472
AL590822.2	13	43	38
PRKCZ-AS1	0	0	0
FAAP20	761	557	466
AL590822.1	0	0	0
SKI	63	37	26
MORN1	18	11	7
AL589739.1	3	0	3
AL513477.1	3	0	3
AL513477.2	2	1	1
RER1	3755	2007	2078
PEX10	277	296	311
PLCH2	47	18	29
AL139246.1	0	0	0
AL139246.4	0	0	0
PANK4	1897	946	951
HES5	0	0	0
AL139246.5	24	10	14
TNFRSF14-AS1	89	133	237
TNFRSF14	2032	1153	1160
AL139246.2	4	4	0
AL139246.3	143	69	74
PRXL2B	308	246	197
MMEL1	33	73	95
AL831784.1	0	0	0
TTC34	0	0	0
AC242022.2	0	0	0
AC242022.1	0	0	0
AL592464.2	0	0	0
AL592464.1	0	0	0
AL589702.1	0	0	0
ACTRT2	0	0	0
LINC00982	0	0	0
PRDM16	0	0	0
MIR4251	0	0	0
AL008733.1	0	0	0
AL512383.1	0	0	0
AL590438.1	3	1	2
ARHGEF16	3	2	1
AL512413.1	0	0	0
MEGF6	67	40	27
MIR551A	0	0	0
AL513320.1	22	16	6
TPRG1L	290	132	158
WRAP73	1039	527	512
TP73	11	16	9
AL136528.1	0	0	0
AL136528.2	0	0	0
TP73-AS1	57	23	49
RF02197	0	0	0
CCDC27	0	0	1
SMIM1	12	5	7
LRRC47	452	202	285
RN7SL574P	0	0	0
AL365330.1	2	14	23
CEP104	1408	680	728
DFFB	185	87	98
C1orf174	571	266	305
LINC01134	1	0	1
LINC01346	2	1	1
LINC01345	0	0	0
AL805961.1	0	0	0
AL805961.2	0	0	0
EEF1DP6	0	0	0
LINC01777	0	0	0
AL355602.1	0	0	0
Z98747.1	0	0	0
LINC01646	0	0	0
AJAP1	1	0	1
BX005132.2	0	0	0
BX005132.1	0	0	0
AL691497.1	0	0	0
AL139823.1	0	0	0
Z98259.3	0	0	0
Z98259.2	0	0	0
Z98259.1	0	0	0
Z97988.1	0	0	0
AL365255.1	0	0	0
MIR4417	0	0	0
MIR4689	0	0	0
NPHP4	21	9	12
KCNAB2	450	254	196
CHD5	0	0	0
AL031847.2	0	0	0
RPL22	670	318	358
AL031847.1	0	1	0
RNF207	272	138	143
ICMT	653	315	378
LINC00337	0	20	18
HES3	0	0	0
GPR153	0	0	0
ACOT7	699	355	348
AL031848.2	0	3	1
HES2	0	0	0
ESPN	15	631	220
MIR4252	0	0	0
AL031848.1	0	0	0
TNFRSF25	6087	3315	3608
PLEKHG5	8	1	7
NOL9	352	171	181
RNU6-731P	0	0	0
AL591866.1	0	0	0
TAS1R1	0	0	0
ZBTB48	481	212	269
KLHL21	149	73	76
PHF13	70	43	27
THAP3	439	360	327
DNAJC11	489	358	379
LINC01672	0	0	0
AL591163.1	0	0	0
CAMTA1-DT	6	0	6
CAMTA1	1454	746	708
AL590128.1	0	0	0
AL512330.1	0	0	0
RNU1-8P	0	0	0
CAMTA1-IT1	1	0	1
Z97987.1	0	0	0
AL365194.1	0	0	0
AL359881.3	0	0	0
AL359881.2	0	0	0
AL359881.1	0	0	0
VAMP3	484	242	242
Z98884.2	0	0	0
PER3	338	313	282
